review_number,username,ratings,purchase_date,item_variation,location,text,has_image,subreview_sub 0_category,subreview_sub 0_content,subreview_sub 1_category,subreview_sub 1_content,subreview_sub 2_category,subreview_sub 2_content,original_file,original_review_key,length,word_count,avg_word_length,sentence_count,exclamation_count,question_count,caps_ratio,punctuation_ratio,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,malaysian_terms_count,malaysian_terms_ratio,product_terms_count,product_terms_ratio,has_mixed_language,has_specific_details,has_generic_phrases,has_promotional_language,repeated_words,spelling_errors,fake_score,predicted_label,true_label
13970,w*****n,5,2021-03-07 18:59:00,Variation: Carbonara,,Very good price..sampai dgn sempurna tak pecah apa pun..seller susun kemas masuk dalam kotak😬😬😬😬😝😝😝😝😝😝😝😝😝😝😝❤️❤️❤️❤️❤️❤️,True,,,,,,,results7.json,review 1972,119,18,5.888888888888889,3,0,0,0.0,0.03361344537815126,0.4927,0.197,0.0,0.803,2,0.1111111111111111,2,0.1111111111111111,False,True,False,False,1,1,0.0,real,real
5828,0isdirm3u8,1,2025-05-03 09:26:00,Variation: Pink-199speed,,Item rosak,False,Product, Item yang rosak/rosak,,,,,results4.json,review 1778,10,2,4.5,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5,0,0.0,False,False,False,False,0,0,0.0,real,real
9650,sic3dnn2rq,5,2024-08-01 14:16:00,Variation: green,,Good quality and material thanks seller i like it fast respon,True,Effectiveness, oke,Material, okee,,,results6.json,review 658,61,11,4.636363636363637,1,0,0,0.0,0.0,0.8074,0.542,0.0,0.458,0,0.0,3,0.2727272727272727,False,True,False,False,0,0,0.0,real,real
3656,dinidifnie23,5,2024-07-16 22:37:00,Variation: White 10000mAh,,So far seems good. But the attached not really strong. Overall quite ok. 👍🏼,True,,,,,,,results3.json,review 2132,75,16,3.875,4,0,0,0.0,0.04,0.1137,0.263,0.192,0.545,0,0.0,0,0.0,False,False,False,False,1,0,0.0,real,real
2034,t*****0,4,2024-12-05 11:53:00,Variation: Blue 10000mAh,,Parcel has been packed well and received in good condition.,True,,,,,,,results3.json,review 510,59,11,4.545454545454546,2,0,0,0.0,0.01694915254237288,0.6124,0.385,0.0,0.615,0,0.0,0,0.0,False,False,False,False,0,0,0.1,real,real
11092,a*****m,5,2025-02-15 19:39:00,Variation: Purple,,Actually aku baru baca functionnya utk dandruff nnti nak tgk jadi ke tak,True,Effectiveness, dont know,Material, silicone,,,results6.json,review 2100,72,13,4.615384615384615,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.07692307692307693,0,0.0,True,False,False,False,0,0,0.0,real,real
10321,n*****a,5,2024-09-05 15:57:00,Variation: purple,,Nice haven’t use yet hope it’s work well and it’s a plastic,True,Material, plastic,Effectiveness, not sure,,,results6.json,review 1329,59,18,2.6666666666666665,1,0,0,0.0,0.0,0.7783,0.494,0.0,0.506,1,0.05555555555555555,0,0.0,False,False,False,False,4,0,0.0,real,real
1871,ngsiewmoi,5,2024-08-10 21:12:00,Variation: White 10000mAh,,Fast delivery and well packed. Work well and functioning of the charging.,True,,,,,,,results3.json,review 347,73,14,4.428571428571429,3,0,0,0.0,0.0273972602739726,0.4939,0.296,0.0,0.704,0,0.0,1,0.07142857142857142,False,False,False,False,3,0,0.1,real,real
2091,zoolfadli105,5,2025-03-10 19:17:00,Variation: Blue 10000mAh,,barang dah sampai sesuai pakai utk user iphone android tk pastu boleh pakai atau tk apa pun terbaik,True,Durability, ok cun,Performance, fast respon,,,results3.json,review 567,99,18,4.555555555555555,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.1111111111111111,0,0.0,False,False,False,False,2,0,0.05000000000000002,real,real
982,t*****a,5,2025-03-07 22:19:00,,Indonesia,"Very good, I hope the one who sells it goes to heaven, it's good to wear any clothes to cover the distended stomach too, God, I have to buy it again🩷",False,,,,,,,results2.json,review 889,149,36,3.3055555555555554,1,0,0,0.0,0.026845637583892617,0.9321,0.384,0.0,0.616,0,0.0,0,0.0,False,False,False,False,11,1,0.0,real,real
14122,z*****2,5,2020-12-12 16:53:00,Variation: Add box utk 5-8 pack,,"Rasanya dah 3 kali beli kat sini,Sangat laju penghantaran ,very nice packaging dan harga sentiasa murah",True,,,,,,,results7.json,review 2124,103,19,4.631578947368421,1,0,0,0.0,0.019417475728155338,0.4754,0.181,0.0,0.819,5,0.2631578947368421,1,0.05263157894736842,False,False,False,False,1,0,0.0,real,real
9188,e*****a,5,2024-11-03 19:44:00,Variation: Pink,,Berbaloi beli .. dapat harga murah,True,Material, lasak,Effectiveness, bagus gosok2 kat kepala,,,results6.json,review 196,34,6,4.833333333333333,2,0,0,0.0,0.058823529411764705,0.0,0.0,0.0,1.0,3,0.5,0,0.0,False,False,False,False,0,0,0.0,real,real
1058,f*****s,4,2025-03-10 07:31:00,,Indonesia,The Linen is thin. But with furing. Thank you.,False,,,,,,,results2.json,review 965,46,12,3.1666666666666665,4,0,0,0.0,0.06521739130434782,0.5023,0.289,0.0,0.711,0,0.0,0,0.0,False,False,False,False,2,0,0.0,real,real
4164,nurqqaisara123,4,2025-03-10 18:53:00,Variation: 100 Speed-Grey,,"bunyi dia kuat walaupun bukak 1,boleh dengar sendiri but berbaloi la dengan harga btw kipas dia kuat i suka cuma bunyi je kuat sikit ❤️",True,,,,,,,results4.json,review 114,135,27,4.111111111111111,1,0,0,0.0,0.007407407407407408,0.0,0.0,0.0,1.0,2,0.07407407407407407,0,0.0,False,False,False,False,4,0,0.0,real,real
14560,shahidatulfatiha,5,2021-05-20 13:23:00,Variation: Ramen Soup (Spicy),,"Ramen dalam keadaan baik , berbaloi harga murah , saya boleh repeat order lagi .. Thankyou seller .. sangat puas hati ☺️",True,,,,,,,results7.json,review 2562,120,22,4.5,3,0,0,0.0,0.05,0.0,0.0,0.0,1.0,2,0.09090909090909091,1,0.045454545454545456,False,False,False,False,2,0,0.0,real,real
9870,m*****8,5,2024-09-30 14:23:00,Variation: purple,,Barang sampai dalam keadaan baik dan tiada kerosakan .,True,Effectiveness, bagus,Material," plastik , getah",,,results6.json,review 878,54,9,5.111111111111111,2,0,0,0.0,0.018518518518518517,0.0,0.0,0.0,1.0,2,0.2222222222222222,0,0.0,False,False,False,False,0,0,0.05000000000000002,real,real
1854,babykikilala0210,5,2024-02-29 16:21:00,Variation: White 10000mAh,,The only brand I go to for my iPhone accessories.  Shipping was fast and it arrived safely.,True,Durability, Long lasting,Performance, excellent,,,results3.json,review 330,91,19,3.8947368421052633,3,0,0,0.0,0.02197802197802198,0.4939,0.176,0.0,0.824,0,0.0,0,0.0,False,False,False,False,1,0,0.30000000000000004,real,real
8569,n*****_,5,2022-03-18 17:22:00,"Variation: flax brown,110x130cm (XL)",,barang dah sampai. saya post dekat rumah kawan so dia kata okay sangat boleh la repeat nanti untuk letak dekat rumah sendiri pulak. boleh lah landing lepas balik kerja selesa la jugak. terima kasih cepat barang sampi thank you so much,True,,,,,,,results5.json,review 2583,234,44,4.409090909090909,4,0,0,0.0,0.01282051282051282,0.5667,0.107,0.0,0.893,5,0.11363636363636363,0,0.0,True,False,False,False,8,0,0.0,real,real
13737,r*****m,5,2022-05-18 11:59:00,Variation: Quattro Cheese,,Tak sabar nak makan!! Susah sangat cari yg hijau tu di supermarket sekarang. Hopefully yg cheese flavor tu sedap2 😋😋😋❤️❤️❤️,True,Taste, excellent,Quality, excellent,,,results7.json,review 1739,123,23,4.521739130434782,3,2,0,0.0,0.024390243902439025,0.508,0.147,0.0,0.853,1,0.043478260869565216,0,0.0,False,False,False,False,3,2,0.2,real,real
2398,razisma78,5,2024-11-25 19:45:00,Variation: Grey 10000mAh,,Melekat kuat kalau casing kita jenis yg dah ada magsafe/magnetic. Else dia still boleh gerak2 sikit.,False,Performance, good,Durability, good,,,results3.json,review 874,100,18,4.722222222222222,3,0,0,0.0,0.02,0.0,0.0,0.0,1.0,2,0.1111111111111111,0,0.0,False,False,False,False,1,2,0.0,real,real
11599,mohuharoz,3,2025-02-13 19:14:00,Variation: Pink,,Good but stop using it,True,,,,,,,results6.json,review 2607,22,5,3.6,1,0,0,0.0,0.0,-0.2144,0.252,0.361,0.387,0,0.0,0,0.0,False,False,False,False,0,0,0.1,real,real
11284,yinshira,5,2024-11-29 21:03:00,Variation: purple,,Love it. Dah tak penat jari nak kena keruk keruk kepala. Urut urut laa sikitt kepala time shampoo👍🏻👍🏻,True,Material, good,Effectiveness, effective,,,results6.json,review 2292,101,20,4.2,3,0,0,0.0,0.019801980198019802,0.6369,0.198,0.0,0.802,2,0.1,0,0.0,False,False,False,False,4,1,0.0,real,real
9246,e*****m,5,2024-08-28 22:52:00,Variation: Pink,,"As per description, just not to comfortable to use if compared with my previous one, maybe because of the size slightly bigger than the previous one ( different model/ shape) but it still work as per intended. With the purchased price, there is nothing much to complain of. Overall, i am happy with my purchases!",True,Effectiveness, Ok,Material, Good,,,results6.json,review 254,312,63,4.095238095238095,4,1,0,0.0,0.022435897435897436,0.7996,0.134,0.031,0.835,0,0.0,2,0.031746031746031744,False,True,False,False,16,1,0.1,real,real
4685,h*****_,5,2025-04-27 01:10:00,Variation: Grey-120speed,,Bought during sale at just rm2 very worth the price!!!! But if pay original price then not recommended,True,,,,,,,results4.json,review 635,102,22,3.8636363636363638,2,4,0,0.0,0.0392156862745098,0.4984,0.246,0.15,0.603,0,0.0,2,0.09090909090909091,False,True,False,True,4,0,0.15,real,real
12479,farahanamazilan,5,2023-11-02 10:12:00,Variation: Cream Carbo,,Sy suka dan berpuas hati dengan kualiti produk . tq seller jual produk bagus dan murah. Nanti boleh repaet lagi utk masa akan dtg,True,Quality, good,Taste, good,,,results7.json,review 481,129,25,4.24,3,0,0,0.0,0.015503875968992248,0.0,0.0,0.0,1.0,2,0.08,1,0.04,False,False,False,False,3,0,0.0,real,real
10191,phila31,5,2025-01-10 20:10:00,Variation: green,,"Goods received good condition.Thank you seller,recommended",True,Effectiveness, perfect,Material, good,,,results6.json,review 1199,58,8,6.625,2,0,0,0.0,0.034482758620689655,0.4404,0.367,0.0,0.633,0,0.0,1,0.125,False,False,False,False,0,1,0.1,real,real
10756,mantaro125zr,5,2024-10-30 19:02:00,Variation: purple,,Silicone shampoo brush clean dandruff massage scalp shampoo magic massage comb anti-itch scratching deviceVariation:purpleQuantity:,True,,,,,,,results6.json,review 1764,131,17,6.9411764705882355,1,0,0,0.0,0.015267175572519083,0.4019,0.172,0.0,0.828,0,0.0,0,0.0,True,False,False,False,3,1,0.15000000000000002,real,real
11074,s*****n,5,2025-02-24 04:07:00,Variation: Green,,Penghantaran yg cepat... packaging kemas... thanks seller..,True,Effectiveness, good,Material, silicone,,,results6.json,review 2082,59,10,5.3,4,0,0,0.0,0.13559322033898305,0.4404,0.326,0.0,0.674,1,0.1,2,0.2,False,True,False,False,1,0,0.0,real,real
12552,maskmeridian,5,2020-04-21 11:09:00,Variation: Cream Carbo,,Good product Good product Good product Good product Good product Good product Good product Good product Good product Good product Good product Good product Good product Good product Good product ,True,,,,,,,results7.json,review 554,195,30,5.5,1,0,0,0.0,0.0,0.9909,0.744,0.0,0.256,0,0.0,0,0.0,False,False,False,False,28,0,0.15,real,real
8369,gyibut13,5,2022-04-12 20:51:00,"Variation: blue,110x130cm (XL)",,Ok ngam...kain pon boleh tahan...beli skali dgn inner dia ..supaya xcpat koyak....tq seller ye...sy beli ye...👍,True,,,,,,,results5.json,review 2383,111,27,3.5555555555555554,7,0,0,0.0,0.16216216216216217,0.296,0.128,0.0,0.872,4,0.14814814814814814,1,0.037037037037037035,False,False,False,False,5,1,0.0,real,real
5484,s*****a,1,2025-04-16 18:08:00,Variation: Grey-199speed,,Barang rosak tak boleh pakai charging pon senget fuhhh,True,Product, Item yang rosak/rosak,,,,,results4.json,review 1434,54,9,5.111111111111111,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.2222222222222222,0,0.0,False,False,False,False,0,0,0.05000000000000002,real,real
7651,duobundleempire,5,2025-05-10 23:05:00,"Variation: brownness,110x130cm (XL)",,"Beang bag tebal kain elok cantik, maaf sy salah faham ingtkan dapat sekali refill bean hahahaha maaf",False,,,,,,,results5.json,review 1665,100,18,4.666666666666667,1,0,0,0.0,0.01,0.0,0.0,0.0,1.0,3,0.16666666666666666,0,0.0,False,False,False,False,1,0,0.0,real,real
4501,zerdhadri,3,2025-03-20 05:56:00,Variation: Grey-150speed,,"Barang diterima dalam keadaan baik dan elok. Penghantaran pun agak laju. Tiada rosak or pecah. Dh guna, ok. Laju dan senang dibawa. Angin kuat, guna utk anak. 

Tapi sekali jatuh dh xboleh guna. Kipas terjatuh bila anak main² dgn kawan. Takde pecah, caj masuk tapi nk on dah xboleh. Terus rosak.

Sorry, video n gmbr tiada kaitan lgsg.",True,Durability, ok,Performance, ok,,,results4.json,review 451,335,72,3.8194444444444446,12,0,0,0.0,0.04477611940298507,0.2263,0.038,0.022,0.94,5,0.06944444444444445,0,0.0,False,False,False,False,23,1,0.0,real,real
6285,venus1513,5,2022-11-24 13:00:00,"Variation: gray,110x130cm (XL)",,"Good product quality
Good value of money
Just miss out the inner bag 😅 
Can't sharing completely photo.. Hmm",True,Material, good,Functionality, good,,,results5.json,review 299,108,21,4.238095238095238,2,0,0,0.0,0.018518518518518517,0.6449,0.326,0.156,0.517,0,0.0,2,0.09523809523809523,False,True,False,False,1,0,0.0,real,real
3013,limjieeeee,5,2025-04-17 14:07:00,Variation: Grey 10000mAh,,Small and compact. Easy to fit into bag. Convenient,True,,,,,,,results3.json,review 1489,51,11,3.909090909090909,3,0,0,0.0,0.0392156862745098,0.6597,0.435,0.0,0.565,0,0.0,0,0.0,False,False,False,False,1,0,0.1,real,real
9168,i*****2,5,2024-12-23 11:03:00,Variation: Pink,,The order was received in good condition 👍. Thanks.,True,Material, Plastic,Effectiveness, Good 👍,,,results6.json,review 176,51,11,3.909090909090909,3,0,0,0.0,0.0392156862745098,0.7003,0.453,0.0,0.547,0,0.0,0,0.0,False,False,False,False,1,0,0.1,real,real
11960,l*****2,5,2024-11-18 10:55:00,,Vietnam,"Delivered on the right model and time, the silicone head is not too hard, tried it on the scalp without pain at all, reasonable price",True,,,,,,,results6.json,review 2968,133,28,3.892857142857143,1,0,0,0.0,0.022556390977443608,0.4585,0.148,0.0,0.852,0,0.0,1,0.03571428571428571,False,False,False,False,5,0,0.2,real,real
9860,0*****x,5,2024-09-15 12:16:00,Variation: green,,it is good and great to be in this realiry of coolness,True,Effectiveness, good,Material, nice,,,results6.json,review 868,54,12,3.5833333333333335,1,0,0,0.0,0.0,0.7906,0.412,0.0,0.588,0,0.0,0,0.0,False,False,False,False,0,0,0.1,real,real
272,s*****_,5,2025-01-21 15:15:00,,Indonesia,"I am very satisfied with this product! Item as described and excellent quality. Neat and safe packaging, so the product arrives in perfect condition. Delivery is also fast, faster than expected. The seller is very responsive to answer questions and provides friendly service.

This product is very useful and meets my needs. The price is also very affordable compared to similar products in other places. Highly recommended for anyone looking for a product like this.",False,,,,,,,results2.json,review 179,467,85,4.6117647058823525,9,1,0,0.0,0.021413276231263382,0.9826,0.326,0.0,0.674,0,0.0,6,0.07058823529411765,False,True,True,False,27,0,0.0,real,real
10013,m*****g,5,2025-06-03 22:06:00,Variation: Pink,,"patutnya free je, tp pandai dia buatkan jadi kene byr pos, dh la rm5.. kwang kwang kwang",True,Effectiveness, ok,Material, ok,,,results6.json,review 1021,88,20,3.6,2,0,0,0.0,0.045454545454545456,0.5106,0.171,0.0,0.829,1,0.05,0,0.0,False,False,False,False,3,0,0.2,real,real
12095,n*****l,5,2022-01-28 23:07:00,Variation: Cream Carbo,,Packaging okay. Pos okay. Samyang okay. Expired 31/8. Baru lepas makan ha. Mmg terasa pedas eh. Beli 4 packet cream carbonara. Pedas tapi sedap 👍. Thanks seller.,True,Taste," pedas, rasa berlemak sikit",Quality, terbaik,,,results7.json,review 97,161,36,3.75,10,0,0,0.0,0.055900621118012424,0.8402,0.344,0.0,0.656,5,0.1388888888888889,2,0.05555555555555555,False,True,False,False,11,1,0.0,real,real
5094,kitkats1,5,2025-04-26 08:53:00,Variation: 100 Speed-Pink,,kipas pun laju elok terbaik,False,,,,,,,results4.json,review 1044,27,5,4.6,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.2,0,0.0,False,False,False,False,0,0,0.0,real,real
10654,yenchynthia,5,2024-12-03 12:06:00,Variation: purple,,Bagi kami video makanan supaya kamu kenyang... Barang bagus.. Tq seller,True,,,,,,,results6.json,review 1662,71,13,4.6923076923076925,3,0,0,0.0,0.07042253521126761,0.0,0.0,0.0,1.0,1,0.07692307692307693,1,0.07692307692307693,False,False,False,False,0,0,0.05000000000000002,real,real
8416,rosman280569,5,2024-07-08 14:36:00,"Variation: Inner Bag,110x130cm (XL)",,"Barangan diterima dalam keadaan baik.
Terima kasih.",True,Material, Good,Functionality, Good,,,results5.json,review 2430,51,9,5.0,3,0,0,0.0,0.0392156862745098,0.0,0.0,0.0,1.0,1,0.1111111111111111,0,0.0,False,False,False,False,1,0,0.15000000000000002,real,real
6739,miekst78,5,2024-07-05 16:13:00,"Variation: Inner Bag,110x130cm (XL)",,Barang telah Selamat sampai terima kasih seller ok terbaikkk bohhh terima kasih,True,,,,,,,results5.json,review 753,79,12,5.666666666666667,1,0,0,0.0,0.0,0.296,0.167,0.0,0.833,2,0.16666666666666666,1,0.08333333333333333,False,False,False,False,2,0,0.1,real,real
7019,shopbyeffa_,5,2022-10-15 08:59:00,"Variation: red,110x130cm (XL)",,Dh smpai okey sangt puas hati hehe.. Nnty repeat lagi,True,Material, bagus kain berkualiti,,,,,results5.json,review 1033,53,11,4.0,2,0,0,0.0,0.03773584905660377,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,0,0.25,real,real
7474,djvcid,3,2024-04-06 15:26:00,"Variation: gray,110x130cm (XL)",,but i thought it comes with the things inside tapi just sarung,False,Material, tebal kain berquality,,,,,results5.json,review 1488,62,12,4.25,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,0,0.0,real,real
11943,n*****7,5,2024-10-23 00:12:00,,Vietnam,"Beautiful color. Easy to hold and sturdy. I don't have a headache when I wash it, so I feel very comfortable using it. Should buy!",True,,,,,,,results6.json,review 2951,130,31,3.4193548387096775,5,1,0,0.0,0.038461538461538464,0.899,0.378,0.0,0.622,0,0.0,1,0.03225806451612903,False,False,False,False,5,0,0.0,real,real
2478,t*****i,5,2024-09-27 13:31:00,Variation: Grey 10000mAh,,Compatible with ip15,False,Performance, Works as intended,Durability, Look sturdy and solid,,,results3.json,review 954,20,3,6.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,1,0.35000000000000003,real,real
11171,a*****_,5,2024-12-25 15:32:00,Variation: Pink,,Overall is good when shampoo my hair very effectively thank you seller,True,Material, good,Effectiveness, good,,,results6.json,review 2179,70,12,4.916666666666667,1,0,0,0.0,0.0,0.8347,0.496,0.0,0.504,0,0.0,1,0.08333333333333333,False,False,False,False,0,0,0.1,real,real
8540,seaking1022,4,2025-02-18 16:22:00,"Variation: brownness,110x130cm (XL)",,Kain agak tebal dan so far ok je.. Tak try masukkan bean lagi so tak tau besar mana saiz dia.. Harap ok jela..,True,,,,,,,results5.json,review 2554,110,26,3.3846153846153846,4,0,0,0.0,0.05454545454545454,0.6068,0.191,0.0,0.809,5,0.19230769230769232,0,0.0,False,False,False,False,5,0,0.0,real,real
13491,i*****h,5,2025-06-28 15:56:00,Variation: Stew,,memang favourite yang flavor stew ni... susah nak cari stock selalunya cepat sold out.. thanks! delivery sangat pantas ya. memang terbaik!,True,Quality, terbaikkk,Taste, shedapppp,,,results7.json,review 1493,138,26,4.538461538461538,6,2,0,0.0,0.057971014492753624,0.5399,0.148,0.0,0.852,1,0.038461538461538464,1,0.038461538461538464,False,False,False,False,2,0,0.2,real,real
7812,nurfatin96019,4,2022-11-24 12:07:00,"Variation: blue,110x130cm (XL)",,Ingt kn dpt sekali isi dlmnya ghupaaanya cover bean bag jeeee haihh sabo je ler haiii bila dh silap bli niihhhh,False,Material, ok la,Functionality, ok je,,,results5.json,review 1826,111,21,4.333333333333333,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,0,0.05,real,real
4389,n*****9,5,2025-02-15 14:32:00,Variation: 100 Speed-Pink,,Speed sampai 100 dan battery tahan lama. Cuma colour agak berbeza dari gambar,True,,,,,,,results4.json,review 339,77,14,4.642857142857143,2,0,0,0.0,0.012987012987012988,0.0,0.0,0.0,1.0,1,0.07142857142857142,1,0.07142857142857142,False,False,False,False,0,0,0.05000000000000002,real,real
